ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE
1058,10000.0,1,2,2,43
2230,20000.0,2,3,1,38
9073,30000.0,2,2,2,23
24309,210000.0,2,1,2,56
27355,320000.0,1,1,2,32
10522,360000.0,1,1,2,29
27102,200000.0,1,1,1,34
9946,310000.0,1,2,1,41
4527,210000.0,2,1,2,27
29571,30000.0,2,1,2,22
29907,20000.0,2,2,1,49
29239,260000.0,1,3,1,52
2059,110000.0,2,1,2,32
5279,280000.0,1,2,1,45
18296,350000.0,2,1,1,30
4792,150000.0,2,2,2,37
3603,70000.0,1,1,2,27
29529,460000.0,2,1,1,34
2644,150000.0,2,2,1,39
11752,170000.0,2,2,1,36
26565,210000.0,2,2,1,32
15214,210000.0,2,1,2,31
20504,110000.0,2,3,1,42
11231,120000.0,2,2,2,26
26738,20000.0,1,2,1,39
716,90000.0,2,2,2,24
1989,60000.0,1,3,1,34
3391,280000.0,2,2,2,25
3421,240000.0,2,2,1,56
13641,60000.0,1,1,2,24
24131,120000.0,1,2,2,51
1792,100000.0,1,2,1,56
22132,360000.0,2,1,2,32
28296,70000.0,2,2,1,43
22727,120000.0,2,3,2,53
9916,200000.0,1,2,2,27
8213,150000.0,1,2,1,40
11634,150000.0,1,2,2,25
28737,320000.0,1,1,1,46
16734,50000.0,2,5,1,29
13059,30000.0,2,2,1,33
8807,150000.0,2,2,1,50
17120,330000.0,1,1,2,54
10463,30000.0,1,2,2,31
29352,40000.0,1,2,2,39
29850,230000.0,1,3,2,24
27706,50000.0,2,2,2,38
22439,20000.0,2,3,2,41
14675,310000.0,2,1,1,34
564,170000.0,2,1,1,39
4226,60000.0,1,1,2,29
1235,70000.0,2,2,2,38
28712,170000.0,2,1,2,31
27243,120000.0,2,2,1,51
15006,70000.0,2,2,1,33
22921,70000.0,2,1,1,25
24120,50000.0,1,2,2,26
22666,110000.0,1,2,2,28
25727,230000.0,1,1,1,40
20926,150000.0,1,3,1,40
3864,40000.0,2,2,2,23
8026,30000.0,1,2,2,46
27842,50000.0,1,2,2,24
27231,180000.0,2,3,2,26
17097,210000.0,2,1,1,29
16771,280000.0,1,2,1,31
25252,200000.0,1,1,2,29
1120,270000.0,2,2,1,43
22121,80000.0,2,2,2,34
12844,360000.0,1,3,2,34
15709,300000.0,1,2,2,31
23040,200000.0,1,2,1,36
5038,20000.0,2,2,2,23
29048,180000.0,2,3,1,39
15272,100000.0,1,2,1,52
12755,400000.0,2,1,2,33
21010,40000.0,2,3,2,43
1832,180000.0,1,2,1,37
23881,280000.0,2,4,2,29
825,20000.0,2,3,1,51
12517,210000.0,2,2,2,32
3286,290000.0,2,2,1,42
1797,120000.0,2,2,2,31
318,280000.0,1,2,2,47
25747,50000.0,2,2,2,24
13965,60000.0,2,2,2,27
13890,50000.0,2,2,1,40
29967,30000.0,2,3,1,54
6418,340000.0,2,1,2,36
21031,500000.0,2,1,1,44
15573,260000.0,1,1,2,34
24749,260000.0,1,3,1,63
8670,220000.0,2,1,2,27
22042,100000.0,2,2,2,28
4400,100000.0,1,2,2,32
21759,50000.0,2,2,1,41
23407,120000.0,2,2,1,40
7923,30000.0,2,3,2,26
27548,240000.0,2,3,1,35
24801,180000.0,2,3,2,27
29573,90000.0,1,3,1,62
9860,50000.0,1,2,2,27
10532,10000.0,1,3,2,41
9270,30000.0,2,2,2,26
11734,50000.0,2,2,2,29
10316,30000.0,1,2,2,27
4299,300000.0,1,1,2,31
23489,50000.0,1,2,2,22
20655,210000.0,1,2,1,46
3580,250000.0,2,1,2,26
2949,320000.0,2,2,1,32
20582,400000.0,2,3,1,39
25296,190000.0,1,3,1,41
8883,360000.0,2,2,1,45
26777,110000.0,2,2,2,23
20540,160000.0,1,1,1,41
2349,440000.0,2,1,1,35
24348,180000.0,2,2,1,34
14252,20000.0,1,2,2,36
18082,150000.0,2,2,2,28
2195,110000.0,2,2,2,32
14886,460000.0,1,1,1,40
5892,220000.0,2,1,1,34
20249,240000.0,2,2,1,43
19114,30000.0,1,2,2,38
16296,430000.0,2,1,2,30
24961,390000.0,2,1,2,30
25894,130000.0,2,2,2,43
26699,20000.0,2,3,1,44
29070,240000.0,1,3,2,41
6759,250000.0,2,2,1,45
18773,320000.0,1,1,2,34
9008,200000.0,1,2,1,56
13780,150000.0,1,1,1,41
482,50000.0,2,1,2,23
27650,150000.0,1,2,2,22
12148,90000.0,1,1,2,32
3068,160000.0,2,2,2,23
18598,330000.0,2,2,1,28
5839,270000.0,2,2,2,36
7896,40000.0,2,1,1,48
29550,110000.0,2,3,2,33
7529,10000.0,1,1,2,23
12781,410000.0,2,1,2,30
17844,200000.0,2,1,2,32
12177,470000.0,1,2,1,45
24901,20000.0,2,2,2,23
331,200000.0,2,1,2,33
9521,500000.0,1,1,1,37
27115,50000.0,1,2,2,44
14088,70000.0,1,1,2,29
29658,50000.0,2,3,1,56
16402,100000.0,2,3,1,44
8467,30000.0,2,3,1,38
26178,60000.0,2,3,2,44
13347,80000.0,1,2,2,28
11893,500000.0,2,3,2,46
27374,50000.0,1,2,2,29
8111,160000.0,1,2,1,47
18958,150000.0,2,2,1,37
4987,120000.0,1,3,1,32
26182,230000.0,2,2,2,31
16066,340000.0,2,2,2,38
29707,500000.0,2,2,2,34
17518,240000.0,2,1,2,26
7731,220000.0,2,1,2,29
14225,360000.0,2,2,2,28
28707,150000.0,1,1,3,45
17,170000.0,1,3,1,45
20539,500000.0,1,1,1,62
19297,100000.0,2,2,1,29
394,80000.0,2,2,2,24
18294,20000.0,1,3,1,53
22023,180000.0,2,2,1,30
15951,10000.0,2,1,1,37
3942,120000.0,2,1,2,27
5283,150000.0,2,2,1,50
26536,300000.0,1,3,2,43
8819,170000.0,2,2,1,39
6321,200000.0,2,3,2,51
2916,200000.0,2,2,2,34
12964,220000.0,1,1,2,33
10064,140000.0,2,2,2,26
13973,20000.0,2,1,2,24
19776,50000.0,2,2,2,41
28107,60000.0,1,2,1,31
22181,180000.0,2,2,2,33
5997,10000.0,1,2,1,45
26586,140000.0,2,1,2,27
19526,600000.0,1,2,1,50
5655,120000.0,2,2,1,34
23817,450000.0,1,1,1,52
19211,90000.0,2,2,1,35
23600,50000.0,2,2,1,47
29680,270000.0,1,1,1,44
20842,120000.0,2,2,2,24
12560,260000.0,2,2,1,37
28694,230000.0,1,1,1,46
20154,160000.0,1,3,2,52
17775,20000.0,1,1,2,33
15554,100000.0,2,3,1,40
16478,220000.0,1,2,2,29
7507,220000.0,2,2,2,37
5377,60000.0,2,3,1,42
19061,360000.0,2,2,2,35
12647,80000.0,2,2,1,39
13894,200000.0,2,5,1,33
3691,50000.0,2,2,1,31
2068,80000.0,2,1,2,22
21911,70000.0,2,1,2,38
1781,50000.0,2,2,2,25
164,290000.0,2,2,1,60
75,80000.0,2,1,1,47
17954,140000.0,1,2,1,39
18367,200000.0,1,1,2,34
14136,340000.0,2,1,1,36
9429,220000.0,2,2,1,33
3749,130000.0,1,3,2,39
14983,340000.0,2,2,1,37
18120,50000.0,1,2,1,36
8292,150000.0,1,1,2,37
7723,220000.0,1,1,1,50
17369,30000.0,2,2,1,51
9404,10000.0,2,2,2,22
27944,10000.0,2,3,1,42
20804,180000.0,1,2,1,46
29457,20000.0,2,3,1,43
15493,150000.0,2,2,1,35
29783,50000.0,2,2,2,38
23287,140000.0,1,1,2,29
12146,210000.0,2,2,1,41
62,80000.0,2,3,2,35
5519,240000.0,2,1,2,29
870,20000.0,1,1,2,25
17380,300000.0,1,1,1,42
13356,80000.0,1,1,1,46
15659,200000.0,2,2,1,39
14644,100000.0,2,1,1,41
5951,70000.0,2,3,1,30
25874,110000.0,2,1,2,36
7053,250000.0,1,1,2,42
19643,180000.0,2,1,1,30
27663,30000.0,1,2,2,34
13728,20000.0,1,2,2,22
24754,50000.0,2,2,2,24
29260,80000.0,2,1,2,23
4246,180000.0,2,1,1,31
27827,460000.0,2,1,2,27
16681,30000.0,1,3,1,57
14148,50000.0,2,2,2,35
3384,200000.0,1,1,1,49
21132,500000.0,2,1,2,34
11188,200000.0,1,1,2,38
13714,120000.0,2,1,2,27
10470,120000.0,2,2,2,24
9093,210000.0,1,2,2,26
29987,360000.0,1,1,1,43
26051,180000.0,1,3,2,46
24493,100000.0,1,3,1,51
2457,20000.0,2,2,1,30
7215,110000.0,2,2,1,31
14805,130000.0,1,2,2,29
9719,60000.0,2,2,2,26
28446,80000.0,1,2,2,30
25222,80000.0,1,1,2,24
12965,20000.0,1,2,2,25
3304,100000.0,2,1,1,58
27908,360000.0,2,2,2,26
12907,260000.0,1,1,2,29
11635,70000.0,1,2,2,32
25401,20000.0,2,3,2,45
28645,160000.0,2,1,2,40
12824,500000.0,2,1,1,39
1187,260000.0,2,1,1,30
25605,40000.0,1,2,2,27
3689,50000.0,1,2,2,33
19620,300000.0,1,2,2,33
17416,230000.0,2,1,1,24
18628,100000.0,2,3,1,35
5705,70000.0,1,2,1,45
15517,80000.0,1,1,2,28
23336,200000.0,2,1,1,35
18154,230000.0,1,2,2,31
6827,160000.0,1,3,1,57
12374,200000.0,2,2,1,34
5371,60000.0,2,3,1,51
14256,100000.0,2,1,2,30
26511,110000.0,2,1,1,57
12084,160000.0,2,1,2,24
20695,50000.0,1,2,2,22
15108,240000.0,2,2,1,36
20313,20000.0,2,3,1,45
7097,20000.0,1,1,2,40
10208,220000.0,2,1,2,30
23657,160000.0,2,3,1,45
25229,50000.0,1,2,2,43
7000,120000.0,2,2,2,30
13868,320000.0,2,3,2,53
52,340000.0,2,1,2,44
24681,140000.0,1,2,2,30
9912,10000.0,1,2,2,42
23278,360000.0,2,1,1,30
15380,140000.0,2,2,1,32
17364,400000.0,1,3,1,51
19993,200000.0,2,5,1,27
17305,80000.0,2,2,1,29
22895,50000.0,1,1,2,39
14120,500000.0,2,1,1,50
21531,360000.0,1,3,1,51
25017,50000.0,2,1,2,24
26103,110000.0,2,2,1,25
8091,90000.0,1,2,2,34
23835,580000.0,1,1,1,35
7119,120000.0,1,2,1,26
18204,210000.0,1,1,1,42
6951,20000.0,1,3,2,23
6582,30000.0,1,2,2,27
9281,230000.0,2,1,1,30
7501,210000.0,2,2,2,33
1729,20000.0,1,3,2,33
29111,70000.0,2,2,2,26
28749,30000.0,2,2,2,28
18600,340000.0,2,1,2,27
6019,10000.0,2,3,1,48
8521,200000.0,2,1,2,29
1955,200000.0,2,1,2,44
2128,200000.0,2,1,2,26
3714,400000.0,2,1,1,48
26096,140000.0,2,1,1,56
25990,150000.0,1,2,1,45
16255,390000.0,1,1,1,41
24372,230000.0,2,2,1,46
26977,30000.0,2,1,2,23
3253,180000.0,2,2,1,29
20629,50000.0,1,3,2,31
23064,70000.0,2,3,1,31
22717,500000.0,2,1,1,44
7585,160000.0,2,2,2,27
22564,70000.0,2,3,1,49
9545,500000.0,2,1,1,37
7676,50000.0,2,1,2,27
25916,30000.0,2,3,1,32
4592,50000.0,1,2,2,29
15355,50000.0,1,2,1,49
669,90000.0,1,2,2,35
17082,50000.0,2,3,2,52
8736,30000.0,2,2,1,29
19797,60000.0,2,2,1,37
23990,20000.0,1,2,2,30
27058,80000.0,2,1,1,38
18923,100000.0,1,1,2,26
9878,200000.0,2,2,2,28
27447,30000.0,1,3,2,29
7459,250000.0,2,3,3,49
11307,110000.0,2,3,2,41
13685,80000.0,2,2,2,27
16759,240000.0,1,5,1,40
13539,260000.0,2,1,1,44
1506,500000.0,2,1,2,42
27941,250000.0,2,2,2,26
1566,100000.0,2,3,2,58
16644,30000.0,2,2,2,25
28055,440000.0,1,1,2,37
16545,320000.0,1,1,1,39
2951,290000.0,2,2,1,35
10841,250000.0,1,1,2,31
26434,430000.0,1,3,2,47
5315,210000.0,1,2,2,27
11689,50000.0,2,2,2,22
15638,220000.0,1,2,1,32
13836,180000.0,2,2,1,60
14656,120000.0,2,2,2,46
23297,30000.0,2,2,2,24
24886,160000.0,1,2,1,35
5124,280000.0,2,1,2,36
13025,80000.0,2,2,1,24
4161,80000.0,1,3,1,36
14359,270000.0,1,2,1,44
280,90000.0,2,1,2,29
29373,540000.0,2,3,2,38
6571,150000.0,2,3,2,38
26629,50000.0,2,1,2,25
24792,20000.0,2,2,1,34
16856,70000.0,2,2,2,26
19337,170000.0,2,2,1,43
11975,50000.0,1,2,2,42
28453,200000.0,2,3,1,37
15210,220000.0,2,2,2,31
19569,50000.0,2,3,2,45
28348,60000.0,2,2,1,38
25298,260000.0,2,3,1,34
29774,30000.0,2,3,1,31
8596,160000.0,1,3,2,38
13681,60000.0,1,2,2,45
1534,30000.0,2,2,1,25
20801,200000.0,2,1,2,47
28761,170000.0,2,1,1,37
16162,30000.0,1,2,1,30
12135,250000.0,2,2,1,44
25711,340000.0,2,2,1,37
26198,20000.0,1,2,1,61
10642,70000.0,2,2,1,47
24518,20000.0,2,1,2,23
12574,180000.0,1,1,1,37
26303,300000.0,1,1,1,47
9292,360000.0,1,2,1,35
8992,160000.0,1,2,2,52
11103,320000.0,2,2,2,35
2468,30000.0,2,2,1,33
16257,30000.0,2,2,2,46
22507,490000.0,1,1,2,36
10982,180000.0,1,1,1,38
22413,200000.0,1,0,2,40
10868,20000.0,1,2,1,33
8824,50000.0,2,2,1,24
27072,70000.0,2,3,1,37
11822,370000.0,2,2,1,35
23226,240000.0,2,1,1,47
7150,20000.0,1,3,1,40
20720,50000.0,1,2,2,44
22429,320000.0,2,1,2,32
28885,270000.0,1,1,1,51
7319,600000.0,1,1,1,53
22127,80000.0,2,3,2,25
7850,180000.0,2,2,2,31
1013,120000.0,2,1,1,50
12749,250000.0,2,2,1,40
13468,150000.0,2,1,2,25
14336,100000.0,2,2,1,30
3971,110000.0,1,2,2,26
22621,170000.0,1,2,1,30
1304,90000.0,2,3,1,37
7149,210000.0,1,2,1,39
9255,20000.0,2,2,2,23
5872,30000.0,1,2,2,37
373,400000.0,2,1,1,28
9278,450000.0,2,1,2,45
27122,130000.0,2,2,2,37
28637,100000.0,1,3,2,32
3251,70000.0,2,3,1,47
5836,80000.0,1,6,1,54
16093,110000.0,2,1,2,32
19068,160000.0,2,2,2,30
6137,150000.0,2,3,1,39
13118,450000.0,1,1,2,28
1646,150000.0,2,1,2,29
28180,500000.0,1,2,1,42
6658,210000.0,1,1,2,28
1561,60000.0,1,2,2,26
17879,30000.0,2,2,2,22
3083,320000.0,2,1,2,31
23684,50000.0,1,2,1,37
27129,180000.0,2,2,2,30
13398,20000.0,1,2,2,24
14333,350000.0,1,1,2,32
26606,200000.0,2,1,2,41
20203,290000.0,2,1,2,46
20432,280000.0,2,2,1,51
21110,300000.0,2,2,2,28
14429,250000.0,2,2,1,36
28584,50000.0,2,2,2,23
15496,390000.0,2,2,1,45
14221,50000.0,2,2,1,39
395,20000.0,2,2,2,34
5245,50000.0,2,1,2,26
27338,40000.0,1,3,2,42
29376,30000.0,1,2,1,25
25515,220000.0,1,2,2,44
11074,230000.0,1,2,1,53
22739,350000.0,2,2,2,34
4216,300000.0,2,3,1,39
17812,90000.0,2,2,1,33
11210,180000.0,2,1,1,40
22147,30000.0,2,2,2,27
13700,60000.0,2,2,1,36
28377,240000.0,1,2,2,38
25155,110000.0,2,2,1,38
27443,80000.0,1,2,1,45
26635,360000.0,2,1,1,46
23081,30000.0,2,1,1,30
16917,100000.0,1,2,1,28
14321,120000.0,1,3,1,38
7257,150000.0,1,5,2,27
909,100000.0,2,2,1,44
11375,360000.0,2,1,2,33
15045,510000.0,2,1,1,48
24088,80000.0,2,2,2,25
873,60000.0,1,2,1,45
28728,360000.0,1,1,1,36
12228,50000.0,2,2,1,31
24040,30000.0,2,2,1,54
17244,320000.0,2,1,2,28
5,60000.0,2,2,2,24
29900,30000.0,1,2,1,40
14034,30000.0,2,3,1,56
5044,70000.0,2,2,1,43
17243,50000.0,1,2,2,23
26644,90000.0,2,2,2,24
22208,360000.0,2,2,2,30
16671,120000.0,2,2,2,27
22655,20000.0,1,2,1,28
27635,250000.0,1,2,1,39
17870,500000.0,2,1,2,33
20069,30000.0,1,2,2,27
18880,180000.0,2,1,1,29
4824,300000.0,1,2,2,26
4769,240000.0,2,2,2,34
25283,440000.0,2,2,2,27
5267,50000.0,1,2,2,23
25655,50000.0,2,2,2,44
16234,400000.0,2,2,1,43
20308,280000.0,1,1,2,31
16317,120000.0,2,1,2,36
19086,120000.0,2,1,2,31
21340,550000.0,1,2,1,47
8605,200000.0,2,1,1,34
27653,210000.0,2,1,2,27
23940,210000.0,1,2,1,45
196,150000.0,1,1,2,34
10483,180000.0,2,1,2,27
7091,200000.0,2,2,1,58
13771,200000.0,1,2,1,33
17480,80000.0,1,1,1,38
18916,20000.0,1,3,2,46
20139,360000.0,1,1,1,32
13772,410000.0,1,1,2,27
2329,80000.0,1,1,2,26
4401,380000.0,1,1,2,32
11990,80000.0,2,2,1,29
21208,240000.0,1,1,1,38
15232,140000.0,2,1,2,27
19699,160000.0,1,2,1,52
6058,30000.0,2,2,2,25
25663,100000.0,2,1,2,29
3028,230000.0,2,1,2,39
14930,160000.0,2,4,1,28
6431,80000.0,2,2,1,26
8679,90000.0,2,2,1,45
25324,160000.0,2,3,1,34
10750,460000.0,1,3,1,61
21328,160000.0,1,2,1,43
1080,50000.0,1,1,1,39
14630,150000.0,1,1,1,41
8106,50000.0,1,3,1,49
22797,100000.0,2,3,1,35
13656,300000.0,2,1,1,43
19240,110000.0,2,2,2,39
3459,50000.0,1,3,2,26
19421,400000.0,2,3,2,35
4868,210000.0,2,2,1,25
23732,50000.0,1,2,1,45
4119,270000.0,2,1,1,33
16837,30000.0,2,1,2,22
1914,30000.0,2,2,1,38
14628,180000.0,2,1,2,35
26191,290000.0,2,1,2,31
9800,500000.0,2,2,1,48
18207,50000.0,1,1,1,56
26123,200000.0,2,1,2,29
19343,200000.0,2,2,2,33
9465,20000.0,1,2,2,31
2175,200000.0,1,1,2,31
10187,50000.0,1,3,2,23
23916,50000.0,1,1,2,56
13547,120000.0,2,1,2,33
11327,230000.0,2,2,2,28
10567,80000.0,2,2,2,29
16312,210000.0,2,2,1,34
17553,50000.0,2,2,1,36
13666,110000.0,2,2,1,43
16783,60000.0,2,5,2,22
25866,180000.0,2,1,2,29
11104,160000.0,1,1,1,42
6644,50000.0,1,2,1,56
29045,160000.0,2,2,1,27
9976,180000.0,2,2,2,31
2293,620000.0,1,2,2,31
21034,180000.0,1,3,2,29
16563,260000.0,2,1,2,36
15476,290000.0,2,2,1,37
28958,50000.0,1,2,2,42
3727,150000.0,2,2,1,24
12184,50000.0,1,3,2,30
7709,290000.0,2,1,1,43
64,360000.0,2,2,2,37
27086,500000.0,2,2,1,38
2142,100000.0,1,3,1,37
13235,130000.0,1,3,1,54
23596,170000.0,2,3,1,40
12206,130000.0,1,3,2,30
4267,30000.0,1,2,2,27
10827,50000.0,1,1,2,28
21187,320000.0,2,1,1,41
9447,100000.0,2,3,1,50
9648,280000.0,1,1,1,40
29937,210000.0,2,1,1,28
15160,70000.0,2,2,2,30
20319,190000.0,2,1,2,28
11023,50000.0,1,3,2,58
94,90000.0,1,1,1,34
9522,210000.0,2,1,2,31
29223,310000.0,2,1,2,36
23227,170000.0,1,3,1,51
28796,40000.0,1,2,1,47
22875,80000.0,2,2,2,25
29108,300000.0,2,2,1,40
23137,180000.0,2,1,2,27
11799,350000.0,1,3,1,65
23485,50000.0,1,2,2,25
14798,30000.0,2,3,1,44
22194,500000.0,2,3,1,36
8973,100000.0,1,1,2,28
12059,90000.0,2,3,1,25
26482,80000.0,2,2,2,31
13897,150000.0,2,2,1,35
6576,150000.0,1,1,2,30
15873,110000.0,2,2,2,23
22651,30000.0,2,2,2,23
21436,200000.0,2,1,2,26
18344,30000.0,1,1,2,26
19612,60000.0,2,2,2,24
3115,360000.0,1,2,1,43
4867,50000.0,2,2,1,27
27863,230000.0,2,2,2,31
6297,30000.0,1,2,2,35
15322,130000.0,1,1,2,28
20210,50000.0,2,2,2,51
7842,80000.0,2,2,1,24
18546,180000.0,2,1,2,28
7591,140000.0,2,1,2,28
14279,100000.0,1,3,3,48
13802,30000.0,1,2,2,39
24076,20000.0,1,2,1,50
29540,20000.0,2,1,2,23
3664,30000.0,1,1,2,25
28467,20000.0,1,3,2,31
21739,390000.0,1,1,2,29
26958,290000.0,2,2,1,51
14331,150000.0,2,1,2,30
26313,360000.0,1,1,2,32
6888,360000.0,2,2,2,28
18046,50000.0,1,2,1,35
23632,170000.0,1,1,2,29
27496,160000.0,2,2,1,38
16853,50000.0,1,1,2,27
25410,10000.0,1,1,2,23
26967,200000.0,1,1,1,36
6286,250000.0,2,2,2,35
4471,200000.0,2,3,0,51
25413,50000.0,1,2,1,49
1972,300000.0,2,3,1,36
2871,10000.0,2,2,3,43
10242,50000.0,2,2,1,27
6048,220000.0,2,1,1,24
26950,270000.0,1,2,2,37
4333,180000.0,2,1,2,30
15390,120000.0,2,2,1,25
24889,410000.0,1,2,1,45
25226,140000.0,2,2,2,38
4712,230000.0,1,1,1,39
14204,90000.0,1,1,2,23
29703,20000.0,2,5,2,22
7940,420000.0,2,3,2,35
4488,360000.0,1,1,2,29
21466,150000.0,2,3,2,24
23288,400000.0,2,2,2,36
4966,140000.0,1,1,1,34
26106,50000.0,2,2,2,24
544,120000.0,1,3,1,38
29796,50000.0,2,2,2,23
14270,20000.0,1,2,2,33
4159,500000.0,2,1,1,56
15134,240000.0,1,2,1,45
24489,90000.0,1,1,2,30
7560,220000.0,1,1,2,37
24555,450000.0,1,2,2,37
25736,110000.0,2,2,2,34
4655,140000.0,2,2,1,33
13856,60000.0,1,2,2,40
9751,180000.0,2,1,2,34
29989,200000.0,2,1,1,49
4622,90000.0,2,2,2,33
29180,50000.0,2,2,2,25
24918,30000.0,2,2,1,44
28203,320000.0,1,3,2,52
3837,20000.0,1,2,2,30
17348,60000.0,2,2,1,27
17330,120000.0,2,2,1,46
16355,60000.0,2,2,2,27
22027,300000.0,1,3,1,56
9658,60000.0,1,2,2,27
9821,180000.0,2,2,1,47
17473,150000.0,2,2,1,41
4224,130000.0,1,2,2,33
26274,30000.0,2,2,1,42
6535,100000.0,2,2,1,42
23910,150000.0,2,4,2,29
15359,160000.0,1,1,1,43
13446,250000.0,1,1,2,33
12807,380000.0,1,1,2,29
6912,20000.0,2,2,1,24
16694,100000.0,2,3,1,51
22066,50000.0,1,2,2,30
24415,50000.0,1,3,1,42
5324,280000.0,2,2,2,27
13166,340000.0,2,3,2,37
2386,320000.0,1,1,1,42
24902,190000.0,2,2,2,40
18678,160000.0,2,1,2,33
29193,60000.0,2,1,2,27
28816,360000.0,1,1,1,37
25034,260000.0,2,2,2,28
19101,250000.0,2,1,2,31
10281,30000.0,1,1,2,34
17641,140000.0,2,2,2,24
12759,120000.0,2,2,1,39
28648,50000.0,2,1,2,23
21857,50000.0,1,1,2,25
11928,100000.0,2,1,2,28
10586,190000.0,1,2,1,42
21986,140000.0,2,2,2,29
8835,200000.0,2,2,2,27
13808,60000.0,2,2,2,31
22333,50000.0,1,2,2,31
11253,10000.0,1,2,2,27
25111,110000.0,1,2,1,42
7034,120000.0,1,1,2,30
5790,70000.0,2,3,1,49
25992,250000.0,2,2,1,43
23789,260000.0,2,2,2,27
27683,90000.0,2,1,2,32
14316,30000.0,2,3,1,35
8169,90000.0,2,2,2,24
21610,130000.0,1,2,1,47
22745,260000.0,2,3,3,55
12584,450000.0,1,1,2,31
27954,500000.0,1,2,2,40
28150,240000.0,2,2,1,37
349,150000.0,1,1,2,31
12315,210000.0,1,1,2,29
3018,300000.0,2,5,2,26
4554,130000.0,1,2,2,27
19226,140000.0,2,2,2,36
28735,50000.0,1,1,2,29
2356,390000.0,1,1,1,41
9423,230000.0,2,2,2,37
10888,150000.0,2,2,2,32
15878,50000.0,1,3,2,24
11399,50000.0,1,1,2,27
12099,230000.0,2,2,1,39
17234,110000.0,2,1,2,24
12875,180000.0,2,1,2,29
2057,70000.0,2,3,1,24
9388,320000.0,2,3,2,54
9152,100000.0,2,1,1,32
3781,80000.0,2,2,2,38
27778,400000.0,1,3,1,33
29433,270000.0,2,3,1,42
6824,480000.0,2,2,1,46
14235,70000.0,2,2,2,23
25286,120000.0,2,1,2,25
21406,310000.0,1,3,2,37
23460,390000.0,2,1,1,39
21460,50000.0,2,1,2,53
19304,10000.0,1,2,2,29
5979,50000.0,1,3,1,39
25519,120000.0,1,2,2,32
18000,210000.0,2,2,1,36
26173,500000.0,1,2,1,31
23993,80000.0,1,1,2,31
28787,100000.0,1,1,1,36
12881,120000.0,2,2,1,37
3152,420000.0,2,1,2,29
20893,360000.0,1,2,1,41
17230,360000.0,1,2,1,58
20983,220000.0,2,2,2,52
17414,120000.0,1,2,2,26
27271,160000.0,2,1,1,39
1549,170000.0,1,2,1,39
7102,180000.0,2,1,1,37
19346,100000.0,1,1,1,42
4605,80000.0,2,1,2,34
13594,280000.0,2,2,1,26
28916,50000.0,1,2,1,49
29445,50000.0,2,2,2,23
15181,50000.0,1,3,2,24
7065,30000.0,2,2,1,24
25693,230000.0,1,1,2,39
14392,60000.0,2,2,1,40
14037,360000.0,2,1,1,32
20231,50000.0,1,1,2,29
19795,100000.0,2,1,2,27
29847,90000.0,2,2,2,23
25931,50000.0,1,1,2,39
1450,40000.0,2,2,1,25
10610,340000.0,1,2,1,42
25051,570000.0,1,1,2,29
22140,180000.0,2,2,2,28
13186,90000.0,1,2,2,28
5959,20000.0,2,2,1,21
11732,30000.0,2,3,1,55
25548,390000.0,2,1,2,26
12053,360000.0,1,2,2,44
24393,50000.0,2,2,1,31
8441,200000.0,2,3,2,49
22933,240000.0,1,1,1,65
18579,30000.0,1,2,1,42
29934,330000.0,2,1,2,36
22838,410000.0,1,1,1,48
5831,450000.0,1,3,1,36
3888,350000.0,2,1,1,44
26598,320000.0,1,2,1,29
13329,50000.0,1,1,2,24
19262,500000.0,2,2,1,44
11551,500000.0,2,1,2,30
9958,20000.0,1,1,2,40
17326,30000.0,1,3,2,31
29842,200000.0,2,3,1,56
24068,150000.0,2,1,2,26
19071,110000.0,1,2,1,27
21520,10000.0,1,3,2,22
5118,20000.0,2,2,2,21
29808,140000.0,2,1,2,23
20762,140000.0,1,1,1,39
25785,360000.0,1,1,2,33
1681,230000.0,2,1,2,35
21365,100000.0,2,3,1,50
29908,50000.0,2,2,2,23
19695,170000.0,1,2,1,40
9103,440000.0,2,2,1,42
3590,50000.0,2,2,3,42
4656,140000.0,2,1,2,24
22501,210000.0,2,2,1,45
4004,50000.0,2,3,1,35
26859,150000.0,1,1,1,27
26480,50000.0,2,3,1,22
21512,220000.0,1,2,1,32
14523,110000.0,2,2,1,29
5348,250000.0,2,1,1,35
10683,300000.0,2,1,2,32
5186,290000.0,2,2,2,33
14166,140000.0,2,2,1,37
11704,110000.0,2,2,1,46
2877,300000.0,2,2,2,28
11998,110000.0,2,2,2,39
15120,130000.0,1,2,1,42
17103,200000.0,1,1,2,28
14933,180000.0,2,1,1,47
7942,400000.0,2,2,1,30
1056,150000.0,2,1,2,26
7307,200000.0,1,1,1,40
19879,220000.0,2,2,2,45
5779,50000.0,1,3,1,44
8461,300000.0,1,2,2,27
1279,240000.0,2,1,2,34
24155,20000.0,1,2,1,32
10745,270000.0,2,1,2,37
12128,310000.0,2,1,2,39
26087,400000.0,2,2,1,45
24227,50000.0,2,2,1,44
6897,250000.0,2,1,2,26
12233,260000.0,2,1,2,37
4446,100000.0,1,1,1,40
1407,360000.0,1,2,1,63
12852,180000.0,1,3,1,41
8054,70000.0,2,2,2,41
13337,50000.0,2,2,1,50
10057,70000.0,1,2,1,37
6943,220000.0,2,1,2,32
177,170000.0,1,1,1,34
4182,20000.0,2,3,2,50
6618,50000.0,1,1,2,44
7998,200000.0,2,2,2,46
28886,50000.0,2,1,2,29
